"ssh.id","ssh.label","tapor.id","wd.item","wd.item.tadirah","tadirah.uri"
"4483","IyA90O","Meandre","224","Q29947964","Q123819227","https://vocabs.dariah.eu/tadirah/creating"
"4484","IyA90O","Meandre","224","Q29947964","Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4485","IyA90O","Meandre","224","Q29947964","Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4486","IyA90O","Meandre","224","Q29947964","Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4487","IyA90O","Meandre","224","Q29947964","Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4488","IyA90O","Meandre","224","Q29947964","Q194105","https://vocabs.dariah.eu/tadirah/editing"
"4489","ZrbQfd","Media Share","691",NA,"Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4490","ZrbQfd","Media Share","691",NA,"Q1145523","https://vocabs.dariah.eu/tadirah/collaborating"
"4491","ZrbQfd","Media Share","691",NA,"Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4492","ZrbQfd","Media Share","691",NA,"Q459221","https://vocabs.dariah.eu/tadirah/sharing"
"4493","ZrbQfd","Media Share","691",NA,"Q123819226","https://vocabs.dariah.eu/tadirah/disseminating"
"4494","ZrbQfd","Media Share","691",NA,"Q36993249","https://vocabs.dariah.eu/tadirah/organizing"
"4495","ZrbQfd","Media Share","691",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4496","YtUQE6","Mediathread","911",NA,"Q123819227","https://vocabs.dariah.eu/tadirah/creating"
"4497","YtUQE6","Mediathread","911",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4498","YtUQE6","Mediathread","911",NA,"Q1145523","https://vocabs.dariah.eu/tadirah/collaborating"
"4499","YtUQE6","Mediathread","911",NA,"Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4500","YtUQE6","Mediathread","911",NA,"Q123819226","https://vocabs.dariah.eu/tadirah/disseminating"
"4501","YtUQE6","Mediathread","911",NA,"Q459221","https://vocabs.dariah.eu/tadirah/sharing"
"4502","YtUQE6","Mediathread","911",NA,"Q110484020","https://vocabs.dariah.eu/tadirah/writing"
"4503","rmTSoA","MediaWiki","1172","Q83","Q123819227","https://vocabs.dariah.eu/tadirah/creating"
"4504","rmTSoA","MediaWiki","1172","Q83","Q123819225","https://vocabs.dariah.eu/tadirah/capturing"
"4505","rmTSoA","MediaWiki","1172","Q83","Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4506","rmTSoA","MediaWiki","1172","Q83","Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4507","rmTSoA","MediaWiki","1172","Q83","Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4508","rmTSoA","MediaWiki","1172","Q83","Q194105","https://vocabs.dariah.eu/tadirah/editing"
"4509","rmTSoA","MediaWiki","1172","Q83","Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4510","rmTSoA","MediaWiki","1172","Q83","Q632897","https://vocabs.dariah.eu/tadirah/preserving"
"4511","rmTSoA","MediaWiki","1172","Q83","Q123819222","https://vocabs.dariah.eu/tadirah/storing"
"4512","rmTSoA","MediaWiki","1172","Q83","Q386275","https://vocabs.dariah.eu/tadirah/webDevelopment"
"4513","dhXFw8","Medieval Libraries of Great Britain",NA,NA,NA,NA
"4514","2BdfOq","MEI Friend",NA,NA,"Q207714","https://vocabs.dariah.eu/tadirah/transcribing"
"4515","HnbpTx","MEI-Friend Package for Atom",NA,NA,"Q5375490","https://vocabs.dariah.eu/tadirah/encoding"
"4516","68oN3V","MEI Garage",NA,NA,"Q1783551","https://vocabs.dariah.eu/tadirah/converting"
"4517","4n69Z0","MEI Score Editor --MEISE",NA,NA,NA,NA
"4518","GEVxr4","MEISE Native note editor for the MEI encoding format",NA,NA,NA,NA
"4519","nEcd6i","MEItoVexFlow","868",NA,NA,NA
"4520","v2gq4E","meiView","869",NA,NA,NA
"4521","XYiRD3","Meld","227","Q706037","Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4522","XYiRD3","Meld","227","Q706037","Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4523","XYiRD3","Meld","227","Q706037","Q194105","https://vocabs.dariah.eu/tadirah/editing"
"4524","XYiRD3","Meld","227","Q706037","Q1624679","https://vocabs.dariah.eu/tadirah/comparing"
"4525","XYiRD3","Meld","227","Q706037","Q123783456","https://vocabs.dariah.eu/tadirah/relationalAnalysis"
"4526","XYiRD3","Meld","227","Q706037","Q189439","https://vocabs.dariah.eu/tadirah/versioning"
"4527","fCdyBJ","Mellel","1167","Q1919504","Q110484020","https://vocabs.dariah.eu/tadirah/writing"
"4528","uUK4JN","Mendeley","1187","Q1580044","Q36993249","https://vocabs.dariah.eu/tadirah/organizing"
"4529","sXaPdJ","MerMEId -- Metadata Editor and Repository for MEI Data",NA,NA,NA,NA
"4530","05h28r","MerMEId. Tool for editing MEI header data",NA,NA,NA,NA
"4531","AdaVoH","MeshLab",NA,NA,NA,NA
"4532","Ew8dCW","MeshLab Documentation",NA,NA,NA,NA
"4533","F8fsFP","Meshlab - Github",NA,NA,NA,NA
"4534","2B2808","Mesh Optimization Using MeshLab - 3dmotive",NA,NA,NA,NA
"4535","oe6OLb","METS Page Turner","1459",NA,"Q3972943","https://vocabs.dariah.eu/tadirah/publishing"
"4536","oe6OLb","METS Page Turner","1459",NA,"Q386275","https://vocabs.dariah.eu/tadirah/webDevelopment"
"4537","cbaJq8","MicMac",NA,NA,NA,NA
"4538","jW7Juy","MicMac documentation",NA,NA,NA,NA
"4539","pbWucM","Micro-EYEBALL","207",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4540","pbWucM","Micro-EYEBALL","207",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4541","SQwQpD","Micro-OCP","214",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4542","WoonuW","MicrOsiris","1482",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4543","kV0Wcd","Miiget","1079",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4544","GE5fdp","minezy","536",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4545","GE5fdp","minezy","536",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4546","GE5fdp","minezy","536",NA,"Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4547","G9VCNE","Minitab","1481","Q1471909","Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4548","G9VCNE","Minitab","1481","Q1471909","Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4549","G9VCNE","Minitab","1481","Q1471909","Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4550","sVQP9T","Minnesota Contextul Content Analysis (MCCA)","255",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4551","w8AgEO","MIRABILE, Digital Archives for Medieval Culture",NA,NA,NA,NA
"4552","tvxlz9","MIT App Inventor","981","Q620620",NA,NA
"4553","RlW9dY","MITRE Syntactic Analysis Procedure","395",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4554","RlW9dY","MITRE Syntactic Analysis Procedure","395",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4555","f932au","MIX 2.0","1617",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4556","gwdENP","MMax2","1369",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4557","gwdENP","MMax2","1369",NA,"Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4558","2doHeq","MMM Sampo - Mapping Manuscript Migrations",NA,NA,NA,NA
"4559","ruZnYa","Mnemomap","1078",NA,"Q123819225","https://vocabs.dariah.eu/tadirah/capturing"
"4560","ruZnYa","Mnemomap","1078",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4561","GjUxgN","Modeling Laser-Material Interactions in COMSOL Multiphysics",NA,NA,NA,NA
"4562","yzYRfS","Modest Maps","1453",NA,"Q386275","https://vocabs.dariah.eu/tadirah/webDevelopment"
"4563","TyFyG4","MONK Project","1414",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4564","TyFyG4","MONK Project","1414",NA,"Q11873636","https://vocabs.dariah.eu/tadirah/stylisticAnalysis"
"4565","TyFyG4","MONK Project","1414",NA,"Q123751127","https://vocabs.dariah.eu/tadirah/structuralAnalysis"
"4566","yDGZMx","Morfeusz 2",NA,NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4567","jK6Nnh","Morfogen, Morffile/Morfword, Inflword (Version 2.0)","271",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4568","jK6Nnh","Morfogen, Morffile/Morfword, Inflword (Version 2.0)","271",NA,"Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4569","jK6Nnh","Morfogen, Morffile/Morfword, Inflword (Version 2.0)","271",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4570","5WR4o1","MorphAdorner","91",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4571","5WR4o1","MorphAdorner","91",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4572","5WR4o1","MorphAdorner","91",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4573","5WR4o1","MorphAdorner","91",NA,"Q194105","https://vocabs.dariah.eu/tadirah/editing"
"4574","5WR4o1","MorphAdorner","91",NA,"Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4575","5WR4o1","MorphAdorner","91",NA,"Q1172378","https://vocabs.dariah.eu/tadirah/dataCleansing"
"4576","5WR4o1","MorphAdorner","91",NA,"Q2554325","https://vocabs.dariah.eu/tadirah/lemmatizing"
"4577","l0RKUn","MorphoDiTa",NA,NA,NA,NA
"4578","k1OIwa","MOVIDA",NA,NA,NA,NA
"4579","b1CNnQ","Mozdeh","628",NA,"Q123819225","https://vocabs.dariah.eu/tadirah/capturing"
"4580","b1CNnQ","Mozdeh","628",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4581","b1CNnQ","Mozdeh","628",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4582","b1CNnQ","Mozdeh","628",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4583","b1CNnQ","Mozdeh","628",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4584","b1CNnQ","Mozdeh","628",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4585","b1CNnQ","Mozdeh","628",NA,"Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4586","DDQdJk","Mozenda","649",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4587","DDQdJk","Mozenda","649",NA,"Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4588","cIP0cd","Mozilla Firefox",NA,NA,NA,NA
"4589","UXGdG8","Mozilla Thimble","985",NA,"Q386275","https://vocabs.dariah.eu/tadirah/webDevelopment"
"4590","gzr6V7","Mr. Data Converter","629",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4591","gzr6V7","Mr. Data Converter","629",NA,"Q1172378","https://vocabs.dariah.eu/tadirah/dataCleansing"
"4592","sSNM3d","Mukurtu CMS","768",NA,"Q386275","https://vocabs.dariah.eu/tadirah/webDevelopment"
"4593","sSNM3d","Mukurtu CMS","768",NA,"Q10418049","https://vocabs.dariah.eu/tadirah/archiving"
"4594","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q80006","https://vocabs.dariah.eu/tadirah/programming"
"4595","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q123819227","https://vocabs.dariah.eu/tadirah/creating"
"4596","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4597","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4598","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4599","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4600","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4601","M4MFqT","Multiple Correspondence Analysis and Content Analysis","672",NA,"Q1172378","https://vocabs.dariah.eu/tadirah/dataCleansing"
"4602","SdCJsn","Multiple enhancements to DiRT Directory (tools, reviews): see news reports beginning March 16","755",NA,NA,NA
"4603","e7SMqp","MultiSpec A Freeware Multispectral Image Data Analysis System",NA,NA,NA,NA
"4604","yYw6Cr","Mural","1555",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4605","yYw6Cr","Mural","1555",NA,"Q1145523","https://vocabs.dariah.eu/tadirah/collaborating"
"4606","GfOswz","MuseScore","898","Q240192",NA,NA
"4607","eysS8u","🎵 Music notation engraving library for MEI with MusicXML and Humdrum support and various toolkits (JavaScript, Python): rism-ch/verovio",NA,NA,NA,NA
"4608","1Tv4jM","myHistro","899",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4609","1Tv4jM","myHistro","899",NA,"Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4610","1Tv4jM","myHistro","899",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4611","1Tv4jM","myHistro","899",NA,"Q3972943","https://vocabs.dariah.eu/tadirah/publishing"
"4612","1Tv4jM","myHistro","899",NA,"Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4613","1Tv4jM","myHistro","899",NA,"Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4614","1Tv4jM","myHistro","899",NA,"Q36993249","https://vocabs.dariah.eu/tadirah/organizing"
"4615","1Tv4jM","myHistro","899",NA,"Q123783454","https://vocabs.dariah.eu/tadirah/contextualizing"
"4616","1Tv4jM","myHistro","899",NA,"Q386275","https://vocabs.dariah.eu/tadirah/webDevelopment"
"4617","TYZeeM","MyIndicators","718",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4618","TYZeeM","MyIndicators","718",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4619","TYZeeM","MyIndicators","718",NA,"Q3972943","https://vocabs.dariah.eu/tadirah/publishing"
"4620","TYZeeM","MyIndicators","718",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4621","TYZeeM","MyIndicators","718",NA,"Q1145523","https://vocabs.dariah.eu/tadirah/collaborating"
"4622","TYZeeM","MyIndicators","718",NA,"Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4623","TYZeeM","MyIndicators","718",NA,"Q194105","https://vocabs.dariah.eu/tadirah/editing"
"4624","TYZeeM","MyIndicators","718",NA,"Q123783460","https://vocabs.dariah.eu/tadirah/commenting"
"4625","TYZeeM","MyIndicators","718",NA,"Q11024","https://vocabs.dariah.eu/tadirah/communicating"
"4626","TYZeeM","MyIndicators","718",NA,"Q123819226","https://vocabs.dariah.eu/tadirah/disseminating"
"4627","TYZeeM","MyIndicators","718",NA,"Q36993249","https://vocabs.dariah.eu/tadirah/organizing"
"4628","ZNBuVy","myPeers","1186",NA,"Q459221","https://vocabs.dariah.eu/tadirah/sharing"
"4629","7L7pZ0","MySQL","1210","Q850",NA,NA
"4630","K84ROK","MyStickies","1106",NA,"Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4631","K84ROK","MyStickies","1106",NA,"Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4632","K84ROK","MyStickies","1106",NA,"Q194105","https://vocabs.dariah.eu/tadirah/editing"
"4633","4kOieI","NAKALA, a tool to expose research data",NA,NA,"Q123819222","https://vocabs.dariah.eu/tadirah/storing"
"4634","4kOieI","NAKALA, a tool to expose research data",NA,NA,"Q123819226","https://vocabs.dariah.eu/tadirah/disseminating"
"4635","jGJajT","NameTag",NA,NA,NA,NA
"4636","71u2vE","nanoc","917","Q6963999",NA,NA
"4637","DDDPOb","Naoyun","630",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4638","DDDPOb","Naoyun","630",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4639","uxP8ac","Natural Language Toolkit","1291","Q1635410",NA,NA
"4640","v5Zssr","Nature mobile","1159",NA,"Q123819226","https://vocabs.dariah.eu/tadirah/disseminating"
"4641","IfRl2P","Navicat for MySQL","1431",NA,"Q1172378","https://vocabs.dariah.eu/tadirah/dataCleansing"
"4642","IfRl2P","Navicat for MySQL","1431",NA,"Q36993249","https://vocabs.dariah.eu/tadirah/organizing"
"4643","IfRl2P","Navicat for MySQL","1431",NA,"Q123819222","https://vocabs.dariah.eu/tadirah/storing"
"4644","9sVdsB","Neatline","306",NA,"Q123819225","https://vocabs.dariah.eu/tadirah/capturing"
"4645","9sVdsB","Neatline","306",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4646","9sVdsB","Neatline","306",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4647","9sVdsB","Neatline","306",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4648","9sVdsB","Neatline","306",NA,"Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4649","wf2NAb","NeMO NeDiMAH Methods Ontology",NA,NA,"Q3265221","https://vocabs.dariah.eu/tadirah/identifying"
"4650","GyT3gA","Neo4j Console","565",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4651","GyT3gA","Neo4j Console","565",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4652","GyT3gA","Neo4j Console","565",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4653","1WdI7t","NeOn Toolkit","362","Q6983878","Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4654","1WdI7t","NeOn Toolkit","362","Q6983878","Q123750937","https://vocabs.dariah.eu/tadirah/enriching"
"4655","1WdI7t","NeOn Toolkit","362","Q6983878","Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4656","ifbGOh","NERD: Named Entity Recognition and Disambiguation",NA,NA,NA,NA
"4657","zYHsED","Nerf","1584",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4658","zYHsED","Nerf","1584",NA,"Q857525","https://vocabs.dariah.eu/tadirah/annotating"
"4659","8YmECL","NER NLTK",NA,NA,"Q403574","https://vocabs.dariah.eu/tadirah/namedEntityRecognition"
"4660","4i8bUb","NetDraw","567",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4661","4i8bUb","NetDraw","567",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4662","4i8bUb","NetDraw","567",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4663","4i8bUb","NetDraw","567",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4664","UYMyNK","Netlytic","467",NA,"Q123819225","https://vocabs.dariah.eu/tadirah/capturing"
"4665","UYMyNK","Netlytic","467",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4666","UYMyNK","Netlytic","467",NA,"Q6504956","https://vocabs.dariah.eu/tadirah/dataVisualization"
"4667","UYMyNK","Netlytic","467",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4668","UYMyNK","Netlytic","467",NA,"Q95832426","https://vocabs.dariah.eu/tadirah/visualAnalysis"
"4669","UYMyNK","Netlytic","467",NA,"Q123751128","https://vocabs.dariah.eu/tadirah/gathering"
"4670","TnbvRb","NETMET","206",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4671","TnbvRb","NETMET","206",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4672","ECrL93","Netvibes","1418","Q938171","Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4673","1cl68i","Netvizz","456",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4674","1cl68i","Netvizz","456",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4675","1cl68i","Netvizz","456",NA,"Q12772819","https://vocabs.dariah.eu/tadirah/discovering"
"4676","cLajJB","NetvizzToSentiStrength","457",NA,"Q4417999","https://vocabs.dariah.eu/tadirah/networkAnalysis"
"4677","cLajJB","NetvizzToSentiStrength","457",NA,"Q217602","https://vocabs.dariah.eu/tadirah/analyzing"
"4678","cLajJB","NetvizzToSentiStrength","457",NA,"Q653137","https://vocabs.dariah.eu/tadirah/contentAnalysis"
"4679",NA,NA,"1704",NA,NA,NA
"4680",NA,NA,"79",NA,NA,NA
"4681",NA,NA,"1024",NA,NA,NA
"4682",NA,NA,"1330","Q165658",NA,NA
"4683",NA,NA,"66",NA,NA,NA
"4684",NA,NA,"1686",NA,NA,NA
"4685",NA,NA,"964",NA,NA,NA
"4686",NA,NA,"800","Q19950874",NA,NA
"4687",NA,NA,"1212",NA,NA,NA
"4688",NA,NA,"969",NA,NA,NA
"4689",NA,NA,"881",NA,NA,NA
"4690",NA,NA,"1123","Q105229737",NA,NA
"4691",NA,NA,"1471","Q104878038",NA,NA
"4692",NA,NA,"1391","Q4784985",NA,NA
"4693",NA,NA,"1691",NA,NA,NA
"4694",NA,NA,"956","Q37610516",NA,NA
"4695",NA,NA,"1612","Q37610516",NA,NA
"4696",NA,NA,"726",NA,NA,NA
"4697",NA,NA,"1140",NA,NA,NA
"4698",NA,NA,"1714",NA,NA,NA
"4699",NA,NA,"617",NA,NA,NA
"4700",NA,NA,"1287",NA,NA,NA
"4701",NA,NA,"1464",NA,NA,NA
"4702",NA,NA,"1463",NA,NA,NA
"4703",NA,NA,"1266","Q448335",NA,NA
"4704",NA,NA,"823",NA,NA,NA
"4705",NA,NA,"1406",NA,NA,NA
"4706",NA,NA,"910",NA,NA,NA
"4707",NA,NA,"1189",NA,NA,NA
"4708",NA,NA,"1698",NA,NA,NA
"4709",NA,NA,"542",NA,NA,NA
